158.8911229144609,120.6839827907181,182.3028172684263,
133.6045962325817,137.3335007715715,152.1585314838987,
148.3023575402783,132.4394666099878,144.1888080869396,
115.283646852172,163.1557550906997,160.1136855634298,
164.0615234635297,133.4419114356985,151.4537303686086,
138.9948793414655,134.2119795586971,144.9759696215911,
152.0223787193339,163.1740824834177,134.4992225828735,
114.1400676461272,97.60820789746279,158.9687431823748,
163.8651467638081,153.2491261145558,136.7504275929838,
151.5597646022781,151.1780211085343,171.5454225594784,
169.4335462366145,145.7324811058618,97.84539846981274,
134.6546337223827,113.1967062955345,120.9312159279868,
158.9347722025003,187.6520559502195,146.157781309772,
176.1427282212742,172.0463488781425,133.6891893637743,
156.0710732488297,114.6002221989874,167.7548922561219,
132.2704549752049,134.6300799404092,145.2820328915405,
139.8733107473553,131.2856939575341,144.6996713953155,
138.043271001045,126.843947173188,130.7658944377083,
108.3624633969647,123.9535403456578,139.1859105241493,
121.7295013755764,143.374802397717,141.9960032389991,
115.4253135591697,103.1530347618381,123.107965270311,
112.6595297952358,143.2557097883102,163.6248550169174,
135.1637558620481,106.5879267553585,100.4294658441756,
131.2565831802572,153.0518270662148,121.7058706689024,
102.3698158980754,135.4239083229012,136.4072385551399,
166.7382982726007,138.2201469099307,106.3321878794681,
170.3196199642713,150.0634511065879,169.8596189719753,
122.5949933038575,126.8402665422346,108.2187037657671,
134.0468157986809,127.0899164319782,138.5914905040299,
150.453211088685,104.4596227753738,171.4171170756005,
159.2832928340771,143.1755741534569,133.1465108620594,
135.4553189033882,134.1980601746446,150.7228973512337,
136.6665674209291,147.4586120140254,145.0613792635595,
135.5824911976933,167.812650047716,174.2635692700646,
172.7991760954904,121.7512036130991,162.5189430418797,
119.5594214353515,166.2568633301548,157.8511201366011,
145.3787743411474,155.2474251305322,122.7406070670076,
163.4567329528701,131.6070779743388,108.5432543176091,
156.4637984905009,137.8068868953429,160.5484287530862,
142.1191200891286,155.3938093080972,130.6443109178473,
173.0292823148333,79.73784774482888,91.68312226539314,
105.0804599556048,180.3713030434561,168.8991731886773,
146.3960218011006,140.2852231718985,160.6185239485219,
147.8294406558603,137.9374949473582,135.0682545510363,
187.6965268820226,137.9773165125278,125.6971632958723,
115.5587140559456,118.9709619552174,124.6426231097416,
126.5915995043356,154.2327832152163,168.8613309025453,
149.2457378798783,139.5863742046653,133.8890438280281,
141.740946027125,158.9897109425938,137.1712755674736,
148.5430681350217,108.7326541539295,149.5710192590267,
117.492964784121,142.3111725185589,147.5136469138183,
110.8269979662181,169.6113453598248,119.5727164388505,
189.065271084013,107.7058596706381,140.4753965014218,
144.3122855027633,172.4047851282874,160.7562519988718,
134.1754674504034,137.4345407736438,154.2503143150439,
153.7808609299926,153.885615428592,147.355228785449,
180.5771195909922,93.14182836226908,129.3314786836301,
132.0767153005013,137.4025693778089,84.3524676568083,
141.8991372165936,149.7074233927096,104.4171880784884,
134.1957739180776,129.4886148899903,113.8366488475353,
124.7374356438163,152.4149001018932,133.8853536821247,
155.4414546304672,86.10310064043065,121.6582820145525,
154.0921658273568,135.6883442182915,113.5478603187386,
99.18265841009114,122.4778375701798,128.5404556678817,
159.0865643648918,147.1705848945963,143.2530721021014,
127.6186776583617,137.2349069511511,142.5134265211989,
142.0789145820588,125.7206584244846 
